label,text
84193919,thiết_bị dùng trong phòng_thí_nghiệm hệ_thống lọc tiếp_tuyến phân_tách mẫu vi_sinh chế_phẩm sinh_học model quixstand qsm 03sp 50 sx ge healthcare_biosciences sweden hàng mới 100
84193919,thiết_bị dùng trong phòng_thí_nghiệm hệ_thống tinh_chế mẫu tự_động model akta purifier upc 100 sx ge healthcare_biosciences sweden hàng mới 100
84193919,máy_sấy khô bằng tia cực_tím thiết_bị sản_xuất_vi rung_động_cơ
84193919,tủ_sấy sản_phẩm kim_loại mạ dùng điện 220v 610w dung_tích 305lít model ld15 hiệu chữ trung_quốc mới 100
84193919,máy_sấy khô khí nén hiệu orion model crx 2300a công_suất 23mét khối khí 1 phút công_suất đầu_máy 5 6 kw điện_áp 380v 3 pha dùng trong công_nghiệp mới 100
84193919,máy_sấy khí hiệu orion crx50hd serial no c111010 c111011 c111012 c111013 c111014 c111015 c111016 c111017 c111018 công_suất 0 39 0 98 mpa hàng mới 100 dùng trong công_nghiệp nhiều lĩnh_vực
84193919,máy_sấy khí hiệu orion crx20hd serial no c111013 c111014 công_suất 0 39 0 98 mpa hàng mới 100 dùng trong công_nghiệp nhiều lĩnh_vực
84193919,máy_sấy khí hiệu orion crx100hd serial no c111026 c111027 c111028 c111029 công_suất 0 39 0 98 mpa hàng mới 100 dùng trong công_nghiệp nhiều lĩnh_vực
84193919,máy_sấy khí hiệu orion crx30hd serial no c111011 c111012 c111013 c111015 c111016 c111018 công_suất 0 39 0 98 mpa hàng mới 100 dùng trong công_nghiệp nhiều lĩnh_vực
84193919,máy_sấy túi lưới hiệu hasuc model zc hx11125 công_suất 9 6 kw điện_áp 220 380v hàng mới 100 đồng_bộ tháo rời
84193919,máy_sấy khí cdx100 l 8102134106 mới 100
84193919,máy_sấy sản_phẩm vỏ điện_thoại_di_động hoạt_động bằng điện ezh 25
84193919,máy_sấy sản_phẩm vỏ điện_thoại_di_động hoạt_động bằng điện
84193919,máy ép nhiệt dạng quay is 9000
84193920,một phần đồng_bộ của hệ_thống tàn trữ gạch là một pầhn đồng_bộ của lò nung gạch a_part of storage completely with accessories
84193920,bình_hút ẩm 190mm dùng trong phòng_thí nhiệm hiệu cole parmer model 06514 20
84194010,đường_ống gió nóng từ lò nung đến lò_sấy bên trong là thép không rỷ đã được bọc các vật_liệu bảo ôn bông thuỷ_tinh là bộ_phận của lò_sấy
84194010,một phần máy_sấy phun
84194010,nồi cô đặc thuốc đông_dược kiểu hở có cánh khuấy qj500 380v 50hz 1 5 kw gian nhiệt bằng hơi nóng mới 100 nhãn_hiệu tianzhi
84194010,máy sắc thuốc dùng trong y_tế hoạt_động bằng điện hãng sx tianjin sanyan nước sx trung_quốc hãng sx 100 tổng_công_suất 5100w điện_áp 220 v dung_tích nồi sắc 13000 ml dung_tích túi 70 23 0ml
84194010,máy chiết_xuất 100l dùng cho nghành dược hoạt_động bằng điện hàng mới 100
84194010,máy tinh cất_hóa dược bằng vi_sóng dùng trong phòng_thí_nghiệm model qpro m hãng tekton
84194010,máy chưng_cất để phá mẫu model inkjel625m dùng trong phòng_thí_nghiệm
84194010,máy chưng_cất đạm model s2 dùng trong phòng_thí_nghiệm
84194010,hệ chưng_cất 1 lần dz 5 5l h 4 5 kw 220v thiết_bị sử_dụng trong phòng_thí_nghiệm hàng mới 100
84194010,máy chưng_cất nước 3 5 lít h model ws 3500 hàng mới 100 p _tùng đồng_bộ 50 màng lọc boe 8703500
84194010,thiết_bị dùng trong phòng_thí_nghiệm thiết_bị chưng_cất mẫu model d7035 sx thermo_scientific usa hàng mới 100
84194010,máy sắc thuốc model ktp ep 25 dùng điện 220v 50hz công_suất 1300 w 3000 w 120 180phút mẻ dung_tích 24lít dùng trong công_nghiệp hiệu techno pack mới 100
84194010,máy cất quay chân_không và làm sạch mẫu dùng trong phòng_thí_nghiệm model n 1200as w và phụ_kiện hsx optitech hàng mới 100
84194010,máy cất quay chân_không mẫu dạng xoáy dùng trong phòng_thí_nghiệm model vtx 2000 và phụ_kiện hsx optitech hàng mới 100
84194020,máy chưng_cất rượu mới 100
84195010,tháp giải_nhiệt làm mát quot cooling_tower quot dùng cho hệ_thống điều hòa nhiệt_độ trung_tâm hiệu genius model gpc 900s 4 cells kích_thước 10020 x 4400x3850 mm c suất 900 tr motor 5 5 kw x 4 hàng đồng_bộ tháo rời mới 100
84195010,tháp làm mát hyc 2a nhà_sản_xuất hayoung dung_tích 50 lít nước nguồn 380v 3p 50hz làm mát cho hệ_thống hàn laser hàng mới 100
84195010,tháp giải_nhiệt
84195010,tháp làm mát bằng nước_dùng cho các máy công_nghiệp có hệ_thống giải_nhiệt bằng nước giảm từ 40 độ còn 37 độ mới 100 loại tsc 15 công_suất 195 lít phút
84195010,tháp làm mát bằng nước_dùng cho các máy công_nghiệp có hệ_thống giải_nhiệt bằng nước giảm từ 40 độ còn 37 độ mới 100 loại tsc 5 công_suất 75 lít phút
84195010,tháp làm mát bằng nước_dùng cho các máy công_nghiệp có hệ_thống giải_nhiệt bằng nước giảm từ 40 độ còn 37 độ mới 100 loại tsc 80 công_suất 1385 lít phút
84195010,tháp giải_nhiệt lrc sas 1350s c2 đồng_bộ tháo rời nhập lần 1 gồm các linh_kiện bằng sắt và frp
84195010,tháp làm mát model spc 500rt hàng mới 100 hàng dùng trong công_nghiệp
84195010,tháp làm mát 20hp dùng cho máy ép plastic mới 100
84195090,tấm trao_đổi nhiệt bằng inox dùng cho dây_chuyền sản suất đồ uống kt 80 x 30 x 40 cm 2 cm hàng mới 100
84195090,phụ_kiện của máy xạ_trị gia_tốc bộ trao_đổi nhiệt heat exchanger assy units 10001592601 hàng mới 100
84195090,thiết_bị làm mát cho bơm reservoir voltage 230v ac 8 5 11 kg cm2g 1 bộ 1cái hàng mới 100
84195090,tấm chắn 2 trao_đổi nhiệt có gioăng
84195090,dàn_nóng xe 05 chỗ a2045000654
84195090,thiết_bị trao_đổi nhiệt dùng trong lạnh công_nghiệp spa053d hàng mới 100
84195090,máy cấp nhiệt cho khuôn thép của máy ép phun nhựa model p c800 chạy_điện 220v hàng mới 100
84195090,bộ_phận trao_đổi nhiệt kích_thước 2500mm gồm bộ_phận trao_đổi nhiệt van tiết lưu 1 ống kết_nối bằng đồng 2 hàng mới 100
84195090,bộ_phận trao_đổi nhiệt kích_thước 1600mm gồm bộ_phận trao_đổi nhiệt van tiết lưu 1 ống kết_nối bằng đồng 2 hàng mới 100
84195090,bộ_phận trao_đổi nhiệt kích_thước 3750mm gồm bộ_phận trao_đổi nhiệt van tiết lưu 1 ống kết_nối bằng đồng 2 hàng mới 100
84195090,két nước làm mát 9140224300 phụ_tùng xe nâng hiệu mitsubishi caterpillar_forklift
84195090,dàn ngưng nhiệt coil hàng mới 100
84195090,phụ_tùng khuôn ép nhựa vòng ổn_định nhiệt cho khuôn tcst000742 hàng mới 100
84195090,phụ_tùng khuôn ép nhựa thanh ổn_định nhiệt cho khuôn crzx000029 hàng mới 100
84195090,phụ_tùng khuôn ép nhựa vòng ổn_định nhiệt cho khuôn prmx000032 hàng mới 100
84195090,phụ_tùng khuôn ép nhựa thanh ổn_định nhiệt cho khuôn crzx000097 hàng mới 100
84195090,bộ trao_đổi nhiệt dạng tấm nhãn_hiệu m15m fm dùng trong dây_chuyền sản_xuất bia chạy_điện hàng mới 100 có phụ_kiện tiêu_chuẩn đi kèm
84195090,bộ_phận trao_đổi nhiệt dùng cho máy điều_hoà không_khí model 4r 12fpi 21 x35 43 c s 15kw hàng mới 100
84195090,cụm làm mát dầu 14z 03 11 232 phụ_tùng máy thi_công xây_dựng hiệu komatsu mới 100
84195090,bộ làm mát khí cv1a s2 22440598 phụ_tùng máy nén khí ingersoll_rand
84195090,máy làm mát nhựa kh mnkq 01 380v 30kw hàng mới 100 làm mát bằng nước
84195090,bộ_phận làm lạnh sử_dụng cho kho đông_lạnh hiệu eco model cte158l8ed công_suất lạnh 9 04 kw hàng mới 100
84195090,bộ_phận làm lạnh sử_dụng cho kho đông_lạnh hiệu eco model cte086m6ed công_suất lạnh 4 52 kw hàng mới 100
84195090,bộ_phận trao_đổi nhiệt thẳng_đứng của tổ máy phát_điện 3100kva model pca124c2v mới 100
84195090,thiết_bị trao_đổi nhiệt nt 150s v 102pi 1 4401 0 6 epdm cd 16 hàng mới 100
84195090,thiết_bị trao_đổi nhiệt nt150l hv 210pi 1 4401 0 6 epdm b 16 hàng mới 100
84195090,thiết_bị làm mát dầu hoạt_động không bằng điện fc hca 850f1 4 04 m2 8bì1265l
84195090,bộ trao_đổi nhiệt làm mát dầu adc 217 17k dùng cho máy gia_công kim_loại hàng mới 100
84196020,dàn_hóa_hơi vaporizer model tdf8135a hf th _thiết_bị phục_vụ sản_xuất khí_công_nghiệp hàng mới 100
84198110,nồi nấu súp soup_kettle
84198110,tủ giữ nóng stainless_steel bain_marie 5 holes_only
84198110,máy hâm_nóng cà_phê coffee_warmer
84198110,máy làm bắp rang bơ hiệu cretors model cr pr32m3e 6e1o css công_suất 36 288 gam h điện_áp 230 380v 3 50 hz hàng mới 100
84198120,bếp á đôi 2 họng đốt có quạt thổi hoạt_động bằng gas nhãn_hiệu kingbetter model ydss 001
84198120,lò quay heo hoạt_động bằng gas nhãn_hiệu kingbetter model kzl 001
84198120,bếp á_đơn 1 họng đốt có quạt thổi hoạt_động bằng gas nhãn_hiệu kingbetter model bjsb 11
84198120,lò quay vịt hoạt_động bằng gas nhãn_hiệu kingbetter model kyl 001
84198120,thiết_bị hấp dạng nồi hoạt_động bằng gas nhãn_hiệu kingbetter model dgz 001
84198120,tủ hấp cơm công_nghiệp dùng gas loại 2 ngăn dung_tích 500lít hiệu chữ trung_quốc mới 100
84198919,lò chưng chất bột vonfram mới 100
84198919,tủ ấm 105 lít nhiệt_độ 70 model won 105
84198919,tủ ấm 105 lít nhiệt_độ 70 model wig 105
84198919,tủ ấm 50 lít model wig 50 hàng mới 100
84198919,máy sắc thuốc đông_dược tự_động dùng trong bệnh_viện jyl a 15 mới 100 nhãn_hiệu tianshui 380v 50hz 15 nồi sắc thuốc 2 lít x800w
84198919,máy_sấy
84198919,máy chuyển dạng gas lỏng sang dạng khí sử_dụng trong hệ_thống gas s 300 vaporizer công_suất 60 kw hàng mới 100
84198919,buồng sinh_trưởng thực_vật model lgc 600 hiệu labtop hàng mới 100
84198919,thiết_bị phá mẫu cod bằng phương_pháp gia nhiệt dùng trong phòng_thí nhiệm hiệu hach model drb200 08
84198919,thiết_bị gia nhiệt tấm trên lower heater 15 8 pi 565l hàng mới 100
84198919,thiết_bị gia nhiệt tấm trên upper heater 15 8 pi 565l hàng mới 100
84198919,nồi_gia nhiệt dầu ab co dùng cho ngành may_mặc 1400kw đồng_bộ và tháo rời mới 100
84198919,dàn tản_nhiệt coil xe toyota camry thiết_bị làm bay_hơi dùng cho máy điều hòa không_khí lắp trên xe có động_cơ hàng mới 100
84198919,dàn tản_nhiệt coil xe bmw e46 thiết_bị làm bay_hơi dùng cho máy điều hòa không_khí lắp trên xe có động_cơ hàng mới 100
84198919,tủ_sấy chuyên_dùng trong phòng_thí_nghiệm y_tế kh dhg 9240a 220v 50hz hàng mới 100
84198919,thiết_bị gia nhiệt buner model lt4 công_suất 150w của máy đúc kim_loại
84198919,máy_nhân gen model mastercycler ep realplex 2s đồng_bộ gồm phụ_kiện chi_tiết như phụ_lục kèm theo hàng mới 100 hãng sx eppendorf
84198919,máy_nhân gen model mastercycler pro s đồng_bộ gồm bộ điều_khiển và nắp nhiệt mới 100 hãng sx eppendorf
84198919,máy tạo môi_trường phản_ứng_thí_nghiệm k1000l 3 7 kw 220v 50hz thiết_bị sử_dụng trong phòng_thí_nghiệm hàng mới 100
84198919,tủ ấm bod al654 428200
84198919,máy_gia nhiệt bằng điện model em1000 ce dùng trong phòng_thí_nghiệm hãng bibby
84198919,máy_gia nhiệt bằng điện model ema0500 ceb dùng trong phòng_thí_nghiệm hãng bibby
84198919,máy_gia nhiệt bằng điện model em0100 ce dùng trong phòng_thí_nghiệm hãng bibby
84198919,thiết_bị gia nhiệt khuôn dùng sản_xuất nhôm thanh bgs30 380 40kw
84198919,bộ gia nhiệt máy nhựa model stm 910w hàng mới 100
84198919,máy_gia nhiệt bằng điện model em0500 ce dùng trong phòng_thí_nghiệm hãng bibby
84198919,bộ phát nhiệt của đầu vòi phun nhựa hoạt_động bằng điện 695e3102 linh_kiện bộ_phận thay_thế của máy ép nhựa
84198919,bộ làm nóng cho tủ điện 8mr2130 6a hàng mới 100 hãng siemens sản_xuất
84198919,máy cô đặc chân_không mivac quattro dùng cho phòng_thí_nghiệm
84198919,bể điều nhiệt dùng để tách mẫu mô bệnh học code 1052 hãng sản_xuất gfl
84198919,tủ ấm để ổn_định nhiệt_độ cho mẫu dùng cho phân_tích bod model 205 code 2616202 hãng sản_xuất hach hàng mới 100
84198919,thiết_bị gia nhiệt drb200 để phân_tích mẫu dùng cho máy cod code ltv082 52 30001 hãng sản_xuất hach hàng mới 100
84198919,bể điều nhiệt dùng trong phòng_thí_nghiệm model wb 1000d
84198919,máy làm mát không_khí dùng để làm mát cao_su sau khi trộn batch off machine và phụ_kiện đồng_bộ đi kèm
84198919,thiết_bị trong phòng_thí_nghiệm máy phân_tích đạm kjeltec 8400 hãng sx foss mới 100
84198919,tủ nuôi_cấy vi_sinh model bioll a 1 8 m
84198919,máy xử_lý nước tinh_khiết thiết_bị chính của mục hàng số 16 nhập hết phần còn lại mục hàng 16 trong danh_mục số 03 ngày 22 12 2011 áp mã theo máy chính hàng mới 100
84198919,máy xử_lý nước theo kiểu thẩm_thấu ngược mục hàng số 10 trong danh_mục số 03 ngày 22 12 2011 áp mã theo máy chính hàng mới 100
84198919,máy làm khô mẫu dùng trong phòng_thí_nghiệm model ed 268 hsx optitech hàng mới 100
84198919,máy ủ mẫu tự_động dùng trong phòng_thí_nghiệm incubator dgrea der hàng mới 100
84198919,tủ ấm model nu 5500e dùng trong phòng_thí_nghiệm
84198919,hàng dùng trong phòng_thí_nghiệm tủ cấy vi_sinh class i biological safety_cabinet model bykg v _hàng mới 100
84198919,tủ_ấm gia nhiệt giữ mẫu không có chức_năng tiêt trùng không có ktcl 105 lít wig 105 hàng dùng trong phòng_thí_nghiệm mới 100
84198919,máy_gia nhiệt cho phản_ứng digital drybath dual block mode d1200 230v dùng điện 230v hãng sx labnet
84198920,thiết_bị gia nhiệt lò_gia nhiệt hiện_trường sử_dụng khí gas dầu_diesel loại 2 đầu đốt bao_gồm các phụ_tùng theo danh_mục đính kèm
84198920,cây làm nóng bằng kim_loại heator stainless mới 100
84198920,thiết_bị gia_nhiệt phôi nhôm dùng sản_xuất nhôm thanh dùng ga bg400
84199019,bánh_tỳ máy_sấy bộ_phận của máy_sấy dùng trong sxcn mới 100 do tqsx
84199019,vật_tư thay_thế cho máy tiệt_khuẩn dụng_cụ y_tế sterrad bộ cảm_biến nhiệt_độ thermistor_assy field_se code 90 02 972 0 00 1
84199019,mâm nước_giải_nhiệt bạc đạn water tray bằng sắt dùng thay_thế trong máy_sấy
84199019,trục kéo căng thép trong lò ủ thép ở khu_vực làm nguội nhanh cal furnace_bridle roll 1200d x 2000lx4576l kcp15 sm35c
84199021,bộ_phận ống thu nhiệt dùng trong máy nước nóng năng_lượng mặt_trời hiệu sp 470 58 18 00
84199021,bộ_phận bể chứa tấm thu nhiệt dùng trong máy nước nóng năng_lượng mặt_trời loại 1000 l
84199021,bộ_phận ống kết_nối tấm thu nhiệt dùng trong máy nước nóng năng_lượng mặt_trời
84199021,bộ_phận bể chứa loại 180 lít dùng trong máy nước nóng năng_lượng mặt_trời hiệu sp 470 58 18 00
84199021,bộ_phận khung chân tấm thu nhiệt và hai ống kết_nối bằng đồng dùng trong máy nước nóng năng_lượng mặt_trời
84199021,bộ_phận tấm phản_quang dùng trong máy nước nóng năng_lượng mặt_trời hiệu sp 470 58 18 00
84199021,bộ_phận bể chứa tấm thu nhiệt dùng trong máy nước nóng năng_lượng mặt_trời loại 200 l
84199021,bộ_phận bể chứa bằng thép loại 500 l dùng trong máy nước nóng năng_lượng mặt_trời
84199021,bộ_phận tấm thu nhiệt hiệu spfp g 0 6 al zl 2 dùng trong máy nước nóng năng_lượng mặt_trời
84199021,bộ_phận van_phao dùng hỗ_trợ bể chứa trong máy nước nóng năng_lượng mặt_trời
84199029,phụ_tùng nhà_máy sản_xuất bia khây hứng bia drip tray 316 x 158mm
84199029,phụ_tùng nhà_máy sản_xuất bia tháp rót bia beer tower model syf 0712 swan
84199029,tấm tản_nhiệt h 225mm hàng mới 100 hàng dùng trong công_nghiệp
84199029,tấm tản_nhiệt h 300mm hàng mới 100 hàng dùng trong công_nghiệp
